UE idx,lambdaBS,lambdaUE,deployRange,minRatereq,powerFac,lower_bound_thresh,mean_rate_before_handoff_affected,mean_rate_after_handoff_affected,mean_rate_before_handoff_not_affected,mean_rate_after_handoff_not_affected,rate_after_handoff_fr2
1,25,250,300.000000,400000000.000000,20.000000,0.100000,98066529.4016931056976318,36098635.6206677928566933,98578390.1963768005371094,98837446.7307759672403336,1082597601.3869643211364746
