UE idx,lambdaBS,lambdaUE,deployRange,minRatereq,powerFac,lower_bound_thresh,mean_rate_before_handoff_affected,mean_rate_after_handoff_affected,mean_rate_before_handoff_not_affected,mean_rate_after_handoff_not_affected,rate_after_handoff_fr2
1,25,250,300.000000,400000000.000000,30.000000,0.100000,98334588.5453610271215439,36082919.8355572968721390,98336080.4847250133752823,98640062.6410653442144394,804431148.0666179656982422
