UE idx,lambdaBS,lambdaUE,deployRange,minRatereq,powerFac,lower_bound_thresh,mean_rate_before_handoff_affected,mean_rate_after_handoff_affected,mean_rate_before_handoff_not_affected,mean_rate_after_handoff_not_affected,rate_after_handoff_fr2
1,25,250,300.000000,400000000.000000,90.000000,0.100000,97580063.7099784910678864,36177088.1281360536813736,98755511.6439783275127411,98963147.2268080711364746,635173751.7352373600006104
