UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.187645424,0.213335426,0.07,0.004353572,0.008746168,1.94E-05,0.17840162,0.208090256,0.07,0.004079015,0.008594755,1.94E-05
2,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.134119271,0.170348636,0.07,0.002496343,0.005907495,1.94E-05,0.117285434,0.153222294,0.07,0.002244116,0.005764417,1.94E-05
3,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.17861482,0.213103365,0.07,0.002767862,0.004975176,1.94E-05,0.170783216,0.208044627,0.07,0.002563832,0.004747298,1.94E-05
4,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.16559961,0.200787398,0.07,0.003858528,0.00723297,1.94E-05,0.13920175,0.177187403,0.07,0.003138549,0.006671417,1.94E-05
5,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.132109242,0.165912067,0.07,0.002368177,0.004850511,1.94E-05,0.132109242,0.165912067,0.07,0.002368177,0.004850511,1.94E-05
6,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.171970283,0.200171047,0.07,0.003183879,0.005894642,1.94E-05,0.171903378,0.200042857,0.07,0.003182468,0.005892589,1.94E-05
7,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.158603201,0.183758206,0.07,0.002898424,0.005136416,1.94E-05,0.149557788,0.177291396,0.07,0.002711984,0.005031135,1.94E-05
8,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.180985166,0.227021882,0.07,0.002714804,0.00508714,1.94E-05,0.163715877,0.216583342,0.07,0.002318692,0.004656554,1.94E-05
9,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.182670248,0.213010395,0.07,0.003014658,0.005654019,1.94E-05,0.156632378,0.190210127,0.07,0.0024812,0.005163046,1.94E-05
10,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.134999447,0.17264711,0.07,0.002196009,0.004529955,1.94E-05,0.123255772,0.15298791,0.07,0.002037167,0.004336772,1.94E-05
11,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.15594253,0.1895629,0.07,0.003051726,0.005917221,1.94E-05,0.15594253,0.1895629,0.07,0.003051726,0.005917221,1.94E-05
12,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.126267482,0.157027154,0.07,0.001710732,0.004103666,1.94E-05,0.126267482,0.157027154,0.07,0.001710732,0.004103666,1.94E-05
13,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.128080103,0.167403482,0.07,0.00230524,0.004959779,1.94E-05,0.117153815,0.14820985,0.07,0.002024889,0.00449753,1.94E-05
14,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.15673346,0.192822572,0.07,0.002993896,0.005899545,1.94E-05,0.155218538,0.190814643,0.07,0.002958702,0.005860362,1.94E-05
15,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.158731635,0.19469846,0.07,0.00336912,0.007101579,1.94E-05,0.154295396,0.185943326,0.07,0.00324157,0.006861841,1.94E-05
16,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.166789649,0.202074401,0.07,0.00282759,0.005692622,1.94E-05,0.154998707,0.191534915,0.07,0.002747741,0.005683852,1.94E-05
17,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.133263971,0.166875116,0.07,0.002289181,0.004948206,1.94E-05,0.12464879,0.158693279,0.07,0.002049871,0.004662853,1.94E-05
18,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.150708059,0.187979807,0.07,0.002963751,0.006398615,1.94E-05,0.13103587,0.165586568,0.07,0.002434658,0.005428246,1.94E-05
19,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.154712337,0.191166134,0.07,0.003294376,0.007055438,1.94E-05,0.15295726,0.18789779,0.07,0.003211497,0.006807399,1.94E-05
20,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,62,0.163213173,0.193779032,0.07,0.002433064,0.004551109,1.94E-05,0.140410033,0.159673097,0.07,0.002061904,0.004016651,1.94E-05
,,,,,,,,,,,,,,,0.156087956,0.19017423,0.07,0.002854547,0.005732114,1.94E-05,0.145788744,0.17922579,0.07,0.002630924,0.005477406,1.94E-05
