UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0873356374832719,0.0951794667868785,0.07,0.000739623046098225,0.00262668853793735,1.94444444444e-05,0.061900424155971,0.0224753103560809,0.07,1.944449342552e-05,1.4868882068147e-10,1.94444444444e-05
2,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0772206350231842,0.0599675889993709,0.07,0.000577687067597753,0.00196042171119033,1.94444444444e-05,0.0618847140124341,0.0225187118338916,0.07,1.94445003699267e-05,1.60849549447469e-10,1.94444444444e-05
3,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0781554792897541,0.0690244905777344,0.07,0.000503708003853125,0.00184265503905658,1.94444444444e-05,0.0619492286420676,0.0223434750710904,0.07,1.94444910181217e-05,1.49345592488934e-10,1.94444444444e-05
4,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078416423216435,0.0737009614493321,0.07,0.000589893540727201,0.00170254780913591,1.94444444444e-05,0.0584327662501514,0.0260837409248336,0.07,1.944450898099e-05,1.53728103444687e-10,1.94444444444e-05
5,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.103169301583259,0.12735118930341,0.07,0.00093656043615392,0.00325796127492818,1.94444444444e-05,0.0608687812268487,0.0234930974480012,0.07,1.94444904162917e-05,1.36215687347413e-10,1.94444444444e-05
6,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0850504736954526,0.0868765422561221,0.07,0.000678391934494307,0.00192209589483468,1.94444444444e-05,0.0595933207292436,0.024982346340963,0.07,1.94445058328517e-05,1.63083932501068e-10,1.94444444444e-05
7,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0951532861527823,0.110353355903923,0.07,0.00142426038371437,0.00464955336959745,1.94444444444e-05,0.0584115786767251,0.0261312243364262,0.07,1.944451671239e-05,1.66733306761018e-10,1.94444444444e-05
8,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.114296768216683,0.148979506074317,0.07,0.00201991733663272,0.00621253393433538,1.94444444444e-05,0.0601500525586806,0.0240216900402901,0.07,1.9444499629175e-05,1.46305964790337e-10,1.94444444444e-05
9,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0777291327163347,0.0690285058409794,0.07,0.000643509067650227,0.00180560987725212,1.94444444444e-05,0.059566900425769,0.0250454749207397,0.07,1.94445181938617e-05,1.84081206929256e-10,1.94444444444e-05
10,49,1000,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0769137732024092,0.0609815012579602,0.07,0.000699141728650085,0.003284086982903,1.94444444444e-05,0.0618856172695284,0.022516152783608,0.07,1.94444955551333e-05,1.43089067316613e-10,1.94444444444e-05
