UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.10104415,0.122673029,0.07,0.000776811,0.003437007,1.94E-05,0.064952858,0.017310283,0.07,3.86E-05,0.000148394,1.94E-05
2,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.102694257,0.125540168,0.07,0.000667817,0.002759861,1.94E-05,0.064821666,0.017124842,0.07,5.26E-05,0.000160274,1.94E-05
3,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.093565587,0.1054048,0.07,0.000487725,0.002003154,1.94E-05,0.065619835,0.016595798,0.07,2.22E-05,2.16E-05,1.94E-05
4,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.090473845,0.093613883,0.07,0.000900213,0.003229908,1.94E-05,0.068182669,0.026220265,0.07,0.000230936,0.000958733,1.94E-05
5,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.087150666,0.097937603,0.07,0.000494804,0.001827047,1.94E-05,0.066190894,0.014238556,0.07,0.000155558,0.000563627,1.94E-05
6,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.094705647,0.111147752,0.07,0.000624343,0.002513013,1.94E-05,0.064661313,0.018090443,0.07,7.99E-05,0.000374191,1.94E-05
7,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.107064122,0.142807979,0.07,0.000929589,0.002967814,1.94E-05,0.062154465,0.021255792,0.07,6.99E-05,0.000324175,1.94E-05
8,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.09172709,0.098799986,0.07,0.000310453,0.001218643,1.94E-05,0.064676661,0.017844303,0.07,3.04E-05,6.31E-05,1.94E-05
9,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.101472389,0.121825022,0.07,0.000738242,0.002301594,1.94E-05,0.062530728,0.020137557,0.07,8.62E-05,0.000295401,1.94E-05
10,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.079354196,0.053665644,0.07,0.000220204,0.000753865,1.94E-05,0.065488091,0.015832755,0.07,5.85E-05,0.000211929,1.94E-05
11,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.10731458,0.144536795,0.07,0.000913263,0.003018539,1.94E-05,0.062781974,0.020831821,0.07,0.000109335,0.000492488,1.94E-05
12,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.094890937,0.112728898,0.07,0.000526072,0.001533819,1.94E-05,0.062732474,0.020519567,0.07,8.31E-05,0.00035242,1.94E-05
13,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.094802888,0.110488639,0.07,0.000683092,0.00258465,1.94E-05,0.065304114,0.016562234,0.07,0.00010323,0.000416898,1.94E-05
14,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.086263725,0.090282684,0.07,0.000520167,0.002427044,1.94E-05,0.066321508,0.01524635,0.07,6.09E-05,0.000321271,1.94E-05
15,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.109764637,0.134542559,0.07,0.000863984,0.002826568,1.94E-05,0.064018424,0.019048259,0.07,9.41E-05,0.000408139,1.94E-05
16,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.077952689,0.067280192,0.07,0.000433981,0.001989,1.94E-05,0.068306007,0.013929398,0.07,0.000169328,0.000652596,1.94E-05
17,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.085477508,0.084076861,0.07,0.000436848,0.002601767,1.94E-05,0.067706905,0.012453543,0.07,1.94E-05,4.92E-11,1.94E-05
18,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.12381763,0.153228872,0.07,0.001113194,0.003152598,1.94E-05,0.060117833,0.023900825,0.07,3.58E-05,0.000126685,1.94E-05
19,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.084094817,0.077978078,0.07,0.000369822,0.001467485,1.94E-05,0.06812417,0.014285726,0.07,0.000114364,0.000465336,1.94E-05
20,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.092536458,0.101722257,0.07,0.00044906,0.001489987,1.94E-05,0.072407965,0.05902055,0.07,0.000122995,0.000567717,1.94E-05
,,,,,,,,,,,,,,,0.095308391,0.107514085,0.07,0.000622984,0.002305168,1.94E-05,0.065355028,0.020022443,0.07,8.69E-05,0.000346249,1.94E-05
