UEIdx,lambdaBS,lambdaUE,numBlockers,powFactor,GroupCount,mean_rate_before_handoff,std_rate_before_handoff,mean_rate_after_handoff,std_rate_after_handoff,mean_rate_mmW,std_rate_mmW
1,25,50,400,30,99,26941993.4959598,3350542.8982127,25695465.8376402,3276402.49805494,531365705.872877,639608557.061044
