UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.162982134823363,0.197021225818372,0.07,0.00605266223611922,0.0103430017431976,1.94444444444e-05,0.0568977317471221,0.0392265944858201,0.07,0.0011740277335291,0.00211129040214681,1.94444444444e-05
2,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.140455681116723,0.171983122005558,0.07,0.00472984939953114,0.0101920810695278,1.94444444444e-05,0.0850626021120177,0.107483149572919,0.07,0.00275134990017902,0.00845976682497313,1.94444444444e-05
3,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.0789350192805293,0.064574008268308,0.07,0.00236281787832424,0.00355313947891302,1.94444444444e-05,0.0624171545106269,0.0202397832311896,0.07,0.00151248726516464,0.00236138348548041,1.94444444444e-05
4,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.135958879082797,0.173167779974336,0.07,0.00553608121236576,0.00988822913524325,0.00395778751330645,0.0582898071626666,0.087821651861555,0.07,0.001489563450776,0.00292601294110571,1.944494305185e-05
5,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.153912635590179,0.188723339047409,0.07,0.00577951281849551,0.0110841971200319,1.94444444444e-05,0.0727006560189219,0.0847880925322909,0.07,0.0014597259656038,0.0026002417742041,1.94444444444e-05
6,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.11830960336579,0.14911934348287,0.07,0.00419681623602385,0.0085623698564766,1.94444444444e-05,0.074656522215187,0.0882049428633345,0.07,0.00199234042258859,0.00441233521550262,1.94444444444e-05
7,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.15700705149227,0.197860006491089,0.07,0.00576804122542515,0.00893916944063225,0.00383534990042735,0.0811359582327991,0.120331429912323,0.07,0.00259562177321472,0.00660476781034216,1.944498471865e-05
8,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.107578972494439,0.12964022572006,0.07,0.00309330841185247,0.00424121678194705,1.94444444444e-05,0.0718991051825767,0.0582427497049742,0.07,0.00195490045644653,0.00302105119483468,1.94444444444e-05
9,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.117980298465721,0.150512761187979,0.07,0.00401538335088231,0.0069121962499684,1.94444444444e-05,0.0604825478408303,0.0799912624210272,0.07,0.00129263580038491,0.00343434337069157,1.94444444444e-05
10,25,750,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,54,0.148483521830482,0.189394174207815,0.07,0.00412020844471068,0.00729575936495151,1.94444444444e-05,0.076748377003262,0.100902251771373,0.07,0.00163895473239427,0.00331940299049734,1.94444444444e-05
