UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.087858302,0.096791047,0.07,0.000350592,0.001704974,1.94E-05,0.066563436,0.015106882,0.07,1.94E-05,4.72E-11,1.94E-05
2,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.105763725,0.139513581,0.07,0.000596439,0.002341781,1.94E-05,0.064320055,0.019001852,0.07,1.94E-05,4.91E-11,1.94E-05
3,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078533263,0.066098373,0.07,0.00025623,0.001834131,1.94E-05,0.068846591,0.008934267,0.07,1.94E-05,3.12E-11,1.94E-05
4,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.080570182,0.085878403,0.07,0.000301597,0.001780385,1.94E-05,0.066539367,0.015211914,0.07,1.94E-05,5.90E-11,1.94E-05
5,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.076230191,0.050990534,0.07,0.000123978,0.000483926,1.94E-05,0.066644627,0.014769714,0.07,1.94E-05,7.80E-11,1.94E-05
6,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.079493447,0.07716461,0.07,0.000280929,0.001579781,1.94E-05,0.066537793,0.015218854,0.07,1.94E-05,6.27E-11,1.94E-05
7,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.102966136,0.128209264,0.07,0.000570175,0.002216894,1.94E-05,0.063690478,0.019504756,0.07,2.01E-05,5.38E-06,1.94E-05
8,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.085406671,0.084864351,0.07,0.000222212,0.001033514,1.94E-05,0.066596585,0.014963767,0.07,1.94E-05,4.80E-11,1.94E-05
9,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.084609143,0.080509163,0.07,0.000277777,0.001104095,1.94E-05,0.065413454,0.017306856,0.07,1.94E-05,5.99E-11,1.94E-05
10,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.074879162,0.043148357,0.07,0.000112151,0.000439738,1.94E-05,0.065698399,0.016332461,0.07,1.94E-05,4.23E-11,1.94E-05
11,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.077401985,0.060274265,0.07,0.000249119,0.001253223,1.94E-05,0.06657182,0.015070369,0.07,2.11E-05,1.26E-05,1.94E-05
12,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078973739,0.072366584,0.07,0.000237481,0.001253905,1.94E-05,0.066542366,0.015198833,0.07,1.94E-05,5.88E-11,1.94E-05
13,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.086930519,0.093033947,0.07,0.000371795,0.001780498,1.94E-05,0.066550379,0.015163546,0.07,1.94E-05,4.69E-11,1.94E-05
14,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.076807354,0.057737223,0.07,0.000159881,0.000722018,1.94E-05,0.066605478,0.014923796,0.07,2.14E-05,1.51E-05,1.94E-05
15,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.086421852,0.092003799,0.07,0.000341319,0.001495027,1.94E-05,0.065402948,0.017345966,0.07,1.94E-05,5.44E-11,1.94E-05
16,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.06930643,0.003335505,0.07,0.000109279,0.000410012,1.94E-05,0.066640219,0.014777516,0.07,2.31E-05,2.38E-05,1.94E-05
17,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.080279705,0.079626256,0.07,0.000248048,0.001770754,1.94E-05,0.068849537,0.008911447,0.07,1.94E-05,2.55E-11,1.94E-05
18,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.110089276,0.152240652,0.07,0.000587291,0.002099675,1.94E-05,0.063189335,0.020612406,0.07,1.94E-05,6.09E-11,1.94E-05
19,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078761015,0.071538634,0.07,0.000140373,0.000477836,1.94E-05,0.065445165,0.017191252,0.07,1.94E-05,5.57E-11,1.94E-05
20,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.102148492,0.121794805,0.07,0.000668841,0.002703202,1.94E-05,0.065422542,0.017272376,0.07,1.94E-05,4.73E-11,1.94E-05
,,,,,,,,,,,,,,,0.085171529,0.082855968,0.07,0.000310275,0.001424269,1.94E-05,0.066103529,0.015640941,0.07,1.98E-05,2.84E-06,1.94E-05
