UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,50,400,0.05,0,0.05,0,0,0,400000000,99,0.420161353535354,0.251605672181013,0.0201980099206155,0.014927649438247,0.311740619160316,0.270210131050654,0.0155502318914884,0.0155811574611451
