UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.163018930128325,0.198034897332452,0.07,0.0061134550102634,0.00978002695375239,0.0033779258013291,0.0349813571682474,0.0348535593350931,0.0069443163153818,3.06039375935313e-05,6.84940897182315e-05,1.94445749991e-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.150166808088682,0.185533332172077,0.07,0.00529965483307831,0.0103747445286414,1.94444444444e-05,0.041687022202336,0.0341488339801846,0.07,6.54502505981323e-05,0.000421984836620182,1.94444444444e-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.10153262157168,0.117147389973937,0.07,0.00336994749893519,0.00678220464555789,1.94444444444e-05,0.0406207050296667,0.0344203640094543,0.07,2.41925802515465e-05,3.14923789773534e-05,1.94444444444e-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.121463447582316,0.153304046113141,0.07,0.00469284208676428,0.00814473103428607,0.0035554240305495,0.0321710930977191,0.034738714114149,0.0008333432842418,3.00303510655838e-05,9.42252377057235e-05,1.94447888865e-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.130109749972125,0.161052162794372,0.07,0.00479903872178647,0.00945237392540354,1.94444444444e-05,0.0389832476327945,0.0345264998113303,0.07,6.53699160503071e-05,0.00044711533090691,1.94444444444e-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.133711447469891,0.17056036360664,0.07,0.00479011737883558,0.00886563854723145,1.94444444444e-05,0.0383818979140299,0.0348135553718223,0.07,2.15768325057354e-05,1.98531126888202e-05,1.94444444444e-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.127453772380419,0.16184312082099,0.07,0.00509527595073324,0.00860461194045045,0.0035451801513206,0.0334550951127009,0.0349234213019156,0.0008860858227148,2.35974951481343e-05,3.59494987668769e-05,1.94447555533e-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.119122907561192,0.146164179127205,0.07,0.00435232995167675,0.00873790410051616,1.94444444444e-05,0.038461797845696,0.0347308556716677,0.07,2.5032950288001e-05,5.14274120882908e-05,1.94444444444e-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.135899910450903,0.170712602185073,0.07,0.00462859216501742,0.00806634514767651,1.94444444444e-05,0.0369908652612143,0.0348983894238496,0.07,2.09900542261919e-05,1.15707500714675e-05,1.94444444444e-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.149748769998734,0.183830864365782,0.07,0.00513438924886321,0.00973511262460331,1.94444444444e-05,0.0392766270412097,0.0345565803162584,0.07,2.38789073423394e-05,3.86282516216464e-05,1.94444444444e-05
11,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.132751019338738,0.163610283244204,0.07,0.00427545565378991,0.00782065972140975,1.94444444444e-05,0.038395290600238,0.0347988472194028,0.07,1.9585001204504e-05,1.39593823956707e-06,1.94444444444e-05
12,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.157035971085131,0.19130003736508,0.07,0.00563994404131431,0.0102029760834258,1.94444444444e-05,0.0404746083759866,0.0345714223867845,0.07,1.98655816759182e-05,2.39301090949824e-06,1.94444444444e-05
