UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,100,40000,0.05,0,0.05,0,0,0,400000000,97,0.401206546391753,0.269819067276111,0.0180016654434934,0.0139698031865502,0.110980642919294,0.115255591697257,0.00479870529515967,0.00522241574985167
