UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.08947199,0.097414382,0.07,0.000787735,0.002405926,1.94E-05,0.060084787,0.024539069,0.07,1.94E-05,1.41E-10,1.94E-05
2,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.089817007,0.100829667,0.07,0.000739208,0.002703142,1.94E-05,0.061507835,0.022969737,0.07,1.94E-05,1.09E-10,1.94E-05
3,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.093282465,0.112689353,0.07,0.000441211,0.002016932,1.94E-05,0.064529416,0.01857594,0.07,1.94E-05,8.12E-11,1.94E-05
4,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.090041332,0.104688831,0.07,0.000707404,0.002295508,1.94E-05,0.058704172,0.025837444,0.07,1.94E-05,1.16E-10,1.94E-05
5,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.099992976,0.120500554,0.07,0.000901615,0.003477175,1.94E-05,0.064349853,0.019147732,0.07,1.94E-05,8.08E-11,1.94E-05
6,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.079508286,0.073121815,0.07,0.000395805,0.001662314,1.94E-05,0.064334336,0.019200298,0.07,1.94E-05,1.13E-10,1.94E-05
7,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.080761469,0.079411992,0.07,0.000585089,0.001974024,1.94E-05,0.060082681,0.024544187,0.07,1.94E-05,1.27E-10,1.94E-05
8,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.082408553,0.091887387,0.07,0.000277972,0.001115138,1.94E-05,0.064362941,0.019103855,0.07,1.94E-05,7.49E-11,1.94E-05
9,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.068670501,0.003944183,0.07,0.000319235,0.000774538,1.94E-05,0.060085723,0.024536667,0.07,1.94E-05,1.24E-10,1.94E-05
10,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.079701124,0.069317153,0.07,0.00061428,0.003198013,1.94E-05,0.064329808,0.019215492,0.07,1.94E-05,9.96E-11,1.94E-05
11,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.123180862,0.161790594,0.07,0.001454501,0.003869564,1.94E-05,0.05589275,0.028149376,0.07,1.94E-05,1.23E-10,1.94E-05
12,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.06875115,0.003491882,0.07,0.000338774,0.000810917,1.94E-05,0.060078964,0.024553361,0.07,1.94E-05,1.34E-10,1.94E-05
13,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.083025386,0.094650712,0.07,0.00033918,0.001118247,1.94E-05,0.062945636,0.021144463,0.07,1.94E-05,9.85E-11,1.94E-05
14,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.084315889,0.075381705,0.07,0.00052277,0.001706919,1.94E-05,0.061517912,0.022942702,0.07,1.94E-05,1.12E-10,1.94E-05
15,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.079245846,0.068513452,0.07,0.000327861,0.000862608,1.94E-05,0.06154416,0.022873532,0.07,1.94E-05,1.08E-10,1.94E-05
16,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.095546392,0.127399499,0.07,0.000430727,0.001643895,1.94E-05,0.064381256,0.019042139,0.07,1.94E-05,7.30E-11,1.94E-05
17,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.094050967,0.119524138,0.07,0.00063128,0.002600044,1.94E-05,0.064351764,0.019141259,0.07,1.94E-05,7.91E-11,1.94E-05
18,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.068839338,0.004274283,0.07,0.000217599,0.000651988,1.94E-05,0.06293405,0.02117874,0.07,1.94E-05,1.06E-10,1.94E-05
19,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.081642294,0.08461261,0.07,0.000361437,0.001799255,1.94E-05,0.065756547,0.016788742,0.07,1.94E-05,7.89E-11,1.94E-05
20,81,500,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,49,0.069438404,0.00275183,0.07,9.38E-05,0.000366423,1.94E-05,0.067167368,0.013874,0.07,1.94E-05,6.54E-11,1.94E-05
,,,,,,,,,,,,,,,0.085084612,0.079809801,0.07,0.000524376,0.001852629,1.94444E-05,0.062447098,0.021367937,0.07,1.94445E-05,1.02208E-10,1.94444E-05
