UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,50,400,0.05,0,0.05,0,0,0,500000000,99,0.421625626262626,0.258413225130919,0.0206290725341449,0.0156637000573444,0.357457439397209,0.270801871383747,0.0175301720847675,0.0159465176378272
