UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
2,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.068634719,0.004528124,0.07,0.000266206,0.000818416,1.94E-05,0.063671916,0.020987882,0.07,1.94E-05,1.49E-10,1.94E-05
3,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
4,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
5,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
6,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.119655951,0.16469016,0.07,0.001060264,0.003452006,1.94E-05,0.063731344,0.020790779,0.07,1.94E-05,5.53E-11,1.94E-05
7,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.069515863,0.001605702,0.07,0.000252857,0.000774141,1.94E-05,0.063680556,0.020959223,0.07,1.94E-05,1.20E-10,1.94E-05
8,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
9,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.06939992,0.001990241,0.07,0.000323465,0.001008324,1.94E-05,0.063669682,0.02099529,0.07,1.94E-05,1.59E-10,1.94E-05
10,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.069297767,0.002329044,0.07,0.000214253,0.000646108,1.94E-05,0.063687274,0.020936945,0.07,1.94E-05,1.04E-10,1.94E-05
11,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.069964004,0.000119385,0.07,0.000214537,0.000647048,1.94E-05,0.063693183,0.020917347,0.07,1.94E-05,9.30E-11,1.94E-05
12,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
13,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
14,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
15,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
16,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
17,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
18,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.068257139,0.005780415,0.07,0.000181971,0.00053904,1.94E-05,0.06368608,0.020940902,0.07,1.94E-05,1.06E-10,1.94E-05
19,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
20,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.55E-21,1.94E-05
,,,,,,,,,,,,,,,0.072236268,9.05E-03,0.07,1.38E-04,3.94E-04,1.94E-05,6.78E-02,7.33E-03,7.00E-02,1.94E-05,3.93E-11,1.94E-05
