UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.103307493385531,0.136921556446183,0.07,0.00143452459943998,0.00433205562895332,1.94444444444e-05,0.0534638021946909,0.0297328904792864,0.07,1.9444525221598e-05,1.67722974451475e-10,1.94444444444e-05
2,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.0983717830894501,0.113061414611536,0.07,0.00113282061867078,0.00331775189482953,1.94444444444e-05,0.0602781698562819,0.0243401174395693,0.07,1.9444502610634e-05,1.61865050184684e-10,1.94444444444e-05
3,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.07480675402736,0.0397941132816937,0.07,0.000533158972274106,0.00109735162007864,1.94444444444e-05,0.0551084484726736,0.0284196952787252,0.07,1.9444528054926e-05,1.82320230047473e-10,1.94444444444e-05
4,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.111133825888307,0.144677554467669,0.07,0.00144183573949495,0.00387414799731495,1.94444444444e-05,0.0535995052415122,0.0295388843929692,0.07,1.9444535610426e-05,1.82400054238746e-10,1.94444444444e-05
5,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.109656742092361,0.138436097195339,0.07,0.00160201131101151,0.00458052593234766,1.94444444444e-05,0.0561307696785748,0.028020444128337,0.07,1.9444517221656e-05,1.62370744736157e-10,1.94444444444e-05
6,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.0900987007691811,0.101343481384519,0.07,0.000933406964545764,0.00220085429248854,1.94444444444e-05,0.0561146814607402,0.028053064647942,0.07,1.9444529110448e-05,1.83048531371303e-10,1.94444444444e-05
7,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.106601726589727,0.129068847234076,0.07,0.00206701450145757,0.00528313318696991,1.94444444444e-05,0.0519211102009988,0.0308098632870555,0.07,1.944456422131e-05,2.1464222193223e-10,1.94444444444e-05
8,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.126939234205432,0.157774286270944,0.07,0.00234438925950587,0.00689994069245142,1.94444444444e-05,0.0575748572471635,0.026793781033124,0.07,1.9444510443942e-05,1.59062583807015e-10,1.94444444444e-05
9,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.093032761533877,0.119786225876521,0.07,0.00124254132696441,0.00368371538884475,1.94444444444e-05,0.0560930199761157,0.0280964213081664,0.07,1.9444533943744e-05,1.86950385639053e-10,1.94444444444e-05
10,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.0782454856364318,0.0640506940851427,0.07,0.00052773332254146,0.00214152788323434,1.94444444444e-05,0.0630490337700293,0.0210646488264293,0.07,1.9444486721884e-05,1.33329216076335e-10,1.94444444444e-05
