UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0627594793420517,0.00119693335337774,0.0632586769599432,0.0127594693420517,0.00119693335337774,0.0132586669599432,0,0,0,0,0,0
2,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0628011679837319,0.00108493469879477,0.0633413999130426,0.0128011579837319,0.00108493469879477,0.0133413899130426,0,0,0,0,0,0
3,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0618488488559845,0.0033170898950387,0.0630860753369794,0.0118488388559845,0.0033170898950387,0.0130860653369794,0,0,0,0,0,0
4,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0631322902454642,0.000817797425991504,0.0635571346844449,0.0131322802454642,0.000817797425991508,0.0135571246844449,0,0,0,0,0,0
5,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0630127676255572,0.00089979025032524,0.0632893585542905,0.0130127576255572,0.000899790250325235,0.0132893485542905,0,0,0,0,0,0
6,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.062438033355,0.00136370843564835,0.0629774811406716,0.012438023355,0.00136370843564835,0.0129774711406716,0,0,0,0,0,0
7,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0624529617536705,0.00130122591480339,0.0630487781765594,0.0124529517536705,0.00130122591480339,0.0130487681765594,0,0,0,0,0,0
8,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0631581930988942,0.000617313958713737,0.0634539002322875,0.0131581830988942,0.000617313958713756,0.0134538902322875,0,0,0,0,0,0
9,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0632470419933185,0.000361389802641483,0.0633451914187219,0.0132470319933185,0.000361389802641469,0.0133451814187219,0,0,0,0,0,0
10,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0633477955106228,0.00036475870054678,0.063415612357216,0.0133477855106228,0.000364758700546779,0.013415602357216,0,0,0,0,0,0
11,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0632980846528277,0.000653686876997223,0.0635841158617839,0.0132980746528277,0.000653686876997223,0.0135841058617839,0,0,0,0,0,0
12,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0627558978556263,0.00101276443334292,0.0630931907372361,0.0127558878556263,0.00101276443334292,0.0130931807372361,0,0,0,0,0,0
13,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0626751353705131,0.00160730583940715,0.063311747763286,0.0126751253705131,0.00160730583940715,0.013311737763286,0,0,0,0,0,0
14,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0631635581958075,0.000639239081470393,0.063298070181919,0.0131635481958075,0.000639239081470411,0.013298060181919,0,0,0,0,0,0
15,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,11,0.0621263655669866,0.00207001086941802,0.0632072928574151,0.0121263555669866,0.00207001086941802,0.0132072828574151,0,0,0,0,0,0
