UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,50,400,0.05,0,0.05,0,0,0,400000000,99,0.434137545454545,0.26185251158048,0.0208282449879291,0.0152643860215258,0.322459496164644,0.28519415023251,0.0156005678599195,0.0156013199967633
