UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.103307493,0.136921556,0.07,0.001434525,0.004332056,1.94E-05,0.053463802,0.02973289,0.07,1.94E-05,1.68E-10,1.94E-05
2,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.098371783,0.113061415,0.07,0.001132821,0.003317752,1.94E-05,0.06027817,0.024340117,0.07,1.94E-05,1.62E-10,1.94E-05
3,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.074806754,0.039794113,0.07,0.000533159,0.001097352,1.94E-05,0.055108448,0.028419695,0.07,1.94E-05,1.82E-10,1.94E-05
4,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.111133826,0.144677554,0.07,0.001441836,0.003874148,1.94E-05,0.053599505,0.029538884,0.07,1.94E-05,1.82E-10,1.94E-05
5,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.109656742,0.138436097,0.07,0.001602011,0.004580526,1.94E-05,0.05613077,0.028020444,0.07,1.94E-05,1.62E-10,1.94E-05
6,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.090098701,0.101343481,0.07,0.000933407,0.002200854,1.94E-05,0.056114681,0.028053065,0.07,1.94E-05,1.83E-10,1.94E-05
7,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.106601727,0.129068847,0.07,0.002067015,0.005283133,1.94E-05,0.05192111,0.030809863,0.07,1.94E-05,2.15E-10,1.94E-05
8,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.126939234,0.157774286,0.07,0.002344389,0.006899941,1.94E-05,0.057574857,0.026793781,0.07,1.94E-05,1.59E-10,1.94E-05
9,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.093032762,0.119786226,0.07,0.001242541,0.003683715,1.94E-05,0.05609302,0.028096421,0.07,1.94E-05,1.87E-10,1.94E-05
10,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.078245486,0.064050694,0.07,0.000527733,0.002141528,1.94E-05,0.063049034,0.021064649,0.07,1.94E-05,1.33E-10,1.94E-05
11,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.12033574,0.157357025,0.07,0.002032452,0.005115282,1.94E-05,0.049194843,0.032104038,0.07,1.94E-05,2.03E-10,1.94E-05
12,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.088180913,0.095401595,0.07,0.001006354,0.002950297,1.94E-05,0.057489453,0.026973392,0.07,1.94E-05,1.74E-10,1.94E-05
13,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.08953404,0.100217155,0.07,0.000760689,0.001851887,1.94E-05,0.057517754,0.026912861,0.07,1.94E-05,1.66E-10,1.94E-05
14,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.120706203,0.144224635,0.07,0.001767885,0.005124086,1.94E-05,0.057739367,0.026476293,0.07,1.94E-05,1.33E-10,1.94E-05
15,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.142108763,0.183621185,0.07,0.002545814,0.006852647,1.94E-05,0.053408002,0.029827934,0.07,1.94E-05,1.85E-10,1.94E-05
16,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.089872304,0.102069495,0.07,0.000489014,0.001512489,1.94E-05,0.061730955,0.022623479,0.07,1.94E-05,1.32E-10,1.94E-05
17,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.110042022,0.138916494,0.07,0.001561414,0.004610269,1.94E-05,0.058895742,0.025701519,0.07,1.94E-05,1.51E-10,1.94E-05
18,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.07828728,0.065863492,0.07,0.000745792,0.002700839,1.94E-05,0.060259115,0.0243877,0.07,1.94E-05,1.67E-10,1.94E-05
19,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.102337984,0.131325181,0.07,0.001268524,0.004434225,1.94E-05,0.060309485,0.024262403,0.07,1.94E-05,1.36E-10,1.94E-05
20,49,500,436,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.095791341,0.10267982,0.07,0.000993087,0.002577558,1.94E-05,0.058896858,0.025699116,0.07,1.94E-05,1.67E-10,1.94E-05
,,,,,,,,,,,,,,,0.101469555,0.118329517,0.07,0.001321523,0.003757029,1.94E-05,0.056938749,0.026991927,0.07,1.94E-05,1.67E-10,1.94E-05
