UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.161076588922324,0.198712624633822,0.07,0.00562751854361389,0.00924002434841961,1.94444444444e-05,0.14373110213746,0.183437036508785,0.07,0.00473927115818015,0.00810339700274966,1.94444444444e-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.139987562424238,0.178148209741653,0.07,0.0049782872694192,0.0104747637341933,1.94444444444e-05,0.117356894982908,0.155036807902438,0.07,0.00341650815013021,0.00729549255370117,1.94444444444e-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.0946219244424177,0.107607221740646,0.07,0.00322524172134003,0.00701528308956991,1.94444444444e-05,0.0929272488901634,0.10848497811407,0.07,0.00309302588154228,0.00701948684390984,1.94444444444e-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.114449933742253,0.144275038573318,0.07,0.00414546405220938,0.00760164468578028,0.00251485472992705,0.0946726115419247,0.118362640343679,0.07,0.00350047527630353,0.00717766917584097,1.94447069425e-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.138037209572615,0.170160172604073,0.07,0.00494643737974934,0.00984025541630993,1.94444444444e-05,0.135660306404324,0.171299449155379,0.07,0.00482070406423514,0.00985931362417993,1.94444444444e-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.111417750442736,0.143824925265739,0.07,0.00330727427902325,0.00729404062497444,1.94444444444e-05,0.0858182388129003,0.107032651658437,0.07,0.00209282492021116,0.00469225614486828,1.94444444444e-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.134996371707999,0.172224858067774,0.07,0.00510312604305947,0.00891907808466785,1.94444444444e-05,0.131129625485122,0.173974484582442,0.07,0.00482059184303422,0.00897939446533436,1.94444444444e-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.11347319604255,0.142061877147765,0.07,0.00389925179640554,0.00798114596553635,1.94444444444e-05,0.0962909803537338,0.121770440329579,0.07,0.00318196826141855,0.00706376750653794,1.94444444444e-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.138424106754057,0.173526290970213,0.07,0.00430776847197217,0.00744733605930661,1.94444444444e-05,0.124924480601652,0.160568224368514,0.07,0.00369926454234091,0.00691688354377118,1.94444444444e-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,80,0.155678971082379,0.189055446530385,0.07,0.00515830378577398,0.00960558883404172,1.94444444444e-05,0.128516394338695,0.168398810441346,0.07,0.0040179704231059,0.0083808240049415,1.94444444444e-05
