UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,max_meanOutageDuration_wo_CF,min_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,max_outageProbability_wo_CF,min_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,max_meanOutageDuration,min_meanOutageDuration,mean_outageProbability,std_outageProbability,max_outageProbability,min_outageProbability
1,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.359000595320382,0.256293203089637,0.923397349808676,0.0505405502702719,0.0115988467735968,0.0105940680586548,0.0446940529745919,0.0004500000666668,0.0131795545052383,0.06382891415711,0.595672974027681,0.0013461636538506,0.000456981617941827,0.00252680344415527,0.0228341306710611,0.0001166666833333
2,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.352073444814267,0.248924275550926,0.797650962863272,0.0505405502702659,0.0132715998559699,0.0107899597746885,0.0357851278193832,0.0008666668166667,0.00994103477930448,0.0545145513004197,0.518221814831766,0.0014000098000059,0.00032319235342292,0.00173009775199474,0.0164103574696726,0.0001166667166667
3,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.358840825251586,0.251309606231463,0.781612425615041,0.0505882449999992,0.0140888962960192,0.012720430004638,0.0461998897555744,0.0005333334166667,0.0103963318015205,0.0557452807239161,0.530540468038602,0.0014893714893668,0.000382853178500269,0.00241249088871823,0.0229900869483394,0.0001166667166667
4,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.342149104321827,0.23542017086448,0.714333013339941,0.0507142953571428,0.0130845987870259,0.0106978479552388,0.0414613669879095,0.0008666668166667,0.0114017357946551,0.0655898546525183,0.621920504818643,0.0017073268292753,0.00061012171295096,0.00436645944188388,0.0414613669879095,0.0001166667500001
5,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.355548141856034,0.240976574229586,0.779116498810375,0.0505714382857182,0.0123587330269083,0.0101428312175752,0.0384529506953148,0.0007833334666667,0.0100631632121125,0.0522141710969992,0.497194730090353,0.0014000098000064,0.000283058043730669,0.00139653598185984,0.0132585261357427,0.0001166667166667
6,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.388184128979544,0.293158855195927,1.54906517192965,0.0505882450000029,0.0153907304998567,0.0128564459711723,0.0432077405446074,0.0005133243872131,0.0118406330196988,0.0637018252340148,0.600675452627461,0.0016279167441903,0.000336714087025508,0.00189556944047355,0.0180202635788238,0.0001166667
7,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.337446656729862,0.235733935615559,0.739852547771382,0.050666676333345,0.0121489181302573,0.0109481624277564,0.0431514075338985,0.0007000001166668,0.0106388471657327,0.0568074787634508,0.540735681821304,0.0015555653333386,0.000192873487273337,0.000654838315734942,0.0063085829545819,0.0001166667166667
8,25,1000,314,100,0.02,0,0.05,0,0,0,400000000,10,0.1,90,0.362031922743936,0.255128562809694,0.949503943988572,0.0505405502702715,0.0147853916085753,0.0124425733786343,0.0494274536352464,0.0004500000666667,0.0101005638086975,0.0545933016893671,0.51879662220994,0.001590918863643,0.000372291589941161,0.00218666061014892,0.0207518648883976,0.0001166667
