UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,50,400,0.05,0,0.05,0,0,0,200000000,99,0.434397747474747,0.26490401699716,0.0199163575565036,0.0141356571096466,0.223558366207924,0.262672050235899,0.0100661132493066,0.01288553549607
