UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.149402575,0.1858567,0.07,0.001814981,0.00491735,1.94E-05,0.057691958,0.026545549,0.07,1.94E-05,9.77E-11,1.94E-05
2,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.102077219,0.132097783,0.07,0.000739402,0.002506208,1.94E-05,0.060578977,0.023619605,0.07,2.54E-05,4.00E-05,1.94E-05
3,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.121465883,0.159139536,0.07,0.000820222,0.002223484,1.94E-05,0.059856759,0.024002628,0.07,6.07E-05,0.000291586,1.94E-05
4,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.108022887,0.136473343,0.07,0.001313079,0.003917044,1.94E-05,0.057806072,0.026351678,0.07,2.86E-05,6.28E-05,1.94E-05
5,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.075752982,0.049174272,0.07,0.000317083,0.000863954,1.94E-05,0.061712681,0.022671467,0.07,1.97E-05,1.96E-06,1.94E-05
6,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.105481509,0.124708769,0.07,0.000719245,0.002338304,1.94E-05,0.060389709,0.02406352,0.07,1.94E-05,9.99E-11,1.94E-05
7,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.126434707,0.157679276,0.07,0.001249882,0.002869648,1.94E-05,0.05670822,0.027061346,0.07,4.29E-05,0.000164079,1.94E-05
8,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.078149307,0.066378089,0.07,0.000286327,0.000851607,1.94E-05,0.063579525,0.019666825,0.07,4.51E-05,0.000175722,1.94E-05
9,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.131745974,0.172875777,0.07,0.001112289,0.002744825,1.94E-05,0.056621783,0.0271353,0.07,3.16E-05,8.57E-05,1.94E-05
10,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.079873892,0.07340869,0.07,0.000297723,0.001065545,1.94E-05,0.064470938,0.018940953,0.07,1.97E-05,1.96E-06,1.94E-05
11,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.142553573,0.189041092,0.07,0.001868585,0.003999149,1.94E-05,0.05150239,0.030412139,0.07,6.34E-05,0.000277375,1.94E-05
12,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.117741567,0.146389096,0.07,0.000983125,0.002625772,1.94E-05,0.058983289,0.025499661,0.07,1.97E-05,1.96E-06,1.94E-05
13,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.088205349,0.092437595,0.07,0.000536849,0.001782173,1.94E-05,0.063715818,0.019573949,0.07,0.000117338,0.000582786,1.94E-05
14,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.089614877,0.100764816,0.07,0.000807024,0.002801508,1.94E-05,0.060830609,0.023018086,0.07,4.18E-05,9.26E-05,1.94E-05
15,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.137583707,0.172600089,0.07,0.001780073,0.00475212,1.94E-05,0.061125757,0.037738287,0.07,0.000222278,0.001428248,1.94E-05
16,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.069421645,0.002164512,0.07,0.000301949,0.000873865,1.94E-05,0.064888811,0.017079435,0.07,0.000113224,0.000465115,1.94E-05
17,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.099981632,0.120586792,0.07,0.00073606,0.002696875,1.94E-05,0.0644988,0.017583595,0.07,8.99E-05,0.000369141,1.94E-05
18,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.120802647,0.157334035,0.07,0.001427863,0.004265932,1.94E-05,0.060328351,0.024214784,0.07,1.97E-05,1.96E-06,1.94E-05
19,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.110370289,0.139546964,0.07,0.000786801,0.002713356,1.94E-05,0.063219874,0.020548983,0.07,2.18E-05,1.20E-05,1.94E-05
20,64,500,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.080639909,0.077996456,0.07,0.000277739,0.001277796,1.94E-05,0.065849677,0.016594536,0.07,1.94E-05,7.28E-11,1.94E-05
,,,,,,,,,,,,,,,0.106766106,0.122832684,0.07,0.000908815,0.002604326,1.94444E-05,0.060718,0.023616116,0.07,5.20685E-05,0.000202757,1.94444E-05
