UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05
2,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.107273874,0.158139655,0.07,0.000349953,0.00140223,1.94E-05,0.066245211,0.015930219,0.07,1.94E-05,1.83E-11,1.94E-05
3,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.09521172,0.106964268,0.07,0.000543792,0.002224618,1.94E-05,0.066266518,0.015839824,0.07,2.12E-05,7.32E-06,1.94E-05
4,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.094482875,0.109028585,0.07,0.001280576,0.004273368,1.94E-05,0.094319476,0.109081454,0.07,0.001274403,0.004271793,1.94E-05
5,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.070167639,0.000711231,0.07,0.000177245,0.00066949,1.94E-05,0.066256896,0.015880646,0.07,2.41E-05,1.96E-05,1.94E-05
6,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.125527202,0.163453142,0.07,0.001608317,0.004465273,1.94E-05,0.060233063,0.022851977,0.07,7.78E-05,0.000182154,1.94E-05
7,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.123235937,0.155050497,0.07,0.001087424,0.003147936,1.94E-05,0.095714764,0.108532644,0.07,0.000689393,0.002597879,1.94E-05
8,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05
9,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.092500908,0.095463269,0.07,0.000186966,0.000710732,1.94E-05,0.066280194,0.015781801,0.07,1.94E-05,1.44E-11,1.94E-05
10,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.068703776,0.004184624,0.07,0.000288982,0.000790908,1.94E-05,0.062273949,0.022486111,0.07,1.94E-05,1.34E-10,1.94E-05
11,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.096231636,0.114148581,0.07,0.000653168,0.002093407,1.94E-05,0.062314018,0.022369967,0.07,1.94E-05,1.17E-10,1.94E-05
12,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.092375272,0.09984297,0.07,0.000495252,0.001176945,1.94E-05,0.06420045,0.016675321,0.07,0.000221068,0.00058825,1.94E-05
13,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.101412992,0.133274037,0.07,0.000891105,0.003698143,1.94E-05,0.066154807,0.016313772,0.07,1.94E-05,5.76E-11,1.94E-05
14,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.132291536,0.18646813,0.07,0.00174818,0.004416922,1.94E-05,0.060062244,0.022245258,0.07,0.000263038,0.000704482,1.94E-05
15,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.100592948,0.129794884,0.07,0.000870832,0.003612131,1.94E-05,0.066154807,0.016313772,0.07,1.94E-05,5.76E-11,1.94E-05
16,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05,0.07,2.86E-17,0.07,1.94E-05,3.49E-21,1.94E-05
17,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.100898218,0.131090038,0.07,0.00056916,0.002332246,1.94E-05,0.100898218,0.131090038,0.07,0.00056916,0.002332246,1.94E-05
18,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.122182973,0.153733192,0.07,0.000950829,0.002717665,1.94E-05,0.070410259,0.024851943,0.07,0.000153609,0.00056921,1.94E-05
19,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.097109399,0.115015441,0.07,0.00023363,0.000908713,1.94E-05,0.080085213,0.042787934,0.07,0.000115407,0.000407133,1.94E-05
20,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,18,0.099056774,0.123277453,0.07,0.00045764,0.001859105,1.94E-05,0.066814948,0.013513029,0.07,2.77E-05,3.52E-05,1.94E-05
,,,,,,,,,,,,,,,0.096462784,9.90E-02,0.07,6.23E-04,2.02E-03,1.94E-05,7.12E-02,3.16E-02,7.00E-02,1.81E-04,5.86E-04,1.94E-05
