UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.152614704556616,0.188822724443027,0.07,0.0025173386809421,0.00580472611829599,1.94444444444e-05,0.150215941755923,0.183372484608779,0.07,0.00245878226114423,0.00568419518862293,1.94444444444e-05
2,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.143790223386666,0.178892154532229,0.07,0.00226632242931839,0.00478475361477704,1.94444444444e-05,0.14064889961202,0.171948023582073,0.07,0.00219339646940613,0.00462615383625369,1.94444444444e-05
3,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.170150290690511,0.203959056580837,0.07,0.00237534346725971,0.00497256284692426,1.94444444444e-05,0.155719226143992,0.188413787041681,0.07,0.00199387695387828,0.00434790252172162,1.94444444444e-05
4,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.140707562207744,0.172739035427915,0.07,0.00247947376117388,0.00392561536652125,1.94444444444e-05,0.130357414100968,0.156170923327082,0.07,0.00228703887271402,0.00368584576862148,1.94444444444e-05
5,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.127607721789074,0.16186688982563,0.07,0.00235026163047795,0.00545087397956784,1.94444444444e-05,0.116402260580322,0.14813303132465,0.07,0.00203493149178776,0.00500474700780702,1.94444444444e-05
6,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.148782616630681,0.180357072764177,0.07,0.0022195508219097,0.00428279834048704,1.94444444444e-05,0.139894507519302,0.173559488556039,0.07,0.00204254137884848,0.00412265128319776,1.94444444444e-05
7,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.181045481932387,0.214750731268646,0.07,0.00359695538565488,0.00629665496534901,1.94444444444e-05,0.176602496005339,0.207131008591224,0.07,0.00349563496594552,0.00615348175862022,1.94444444444e-05
8,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.1601484698962,0.194843577105164,0.07,0.00226517674159968,0.00538247090452454,1.94444444444e-05,0.149423385290496,0.177311011745146,0.07,0.002051087574195,0.00505416833704703,1.94444444444e-05
9,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.175623855597555,0.205149490777989,0.07,0.00252238716360164,0.00473531464645827,1.94444444444e-05,0.164355672897736,0.194609479893196,0.07,0.0023160135947353,0.00454561697814459,1.94444444444e-05
10,36,1000,628,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.123854720661877,0.154165559181822,0.07,0.00184565223365112,0.00437949125811906,1.94444444444e-05,0.112844647427001,0.130501215797458,0.07,0.00159408415881301,0.003855505016521,1.94444444444e-05
