UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.101044150404247,0.122673028789636,0.07,0.000776811042814316,0.00343700748801564,1.94444444444e-05,0.0649528578992901,0.0173102825473401,0.07,3.860209054018e-05,0.000148394391192071,1.94444444444e-05
2,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.102694257455234,0.125540167607405,0.07,0.000667817239784913,0.00275986103319466,1.94444444444e-05,0.0648216660766334,0.0171248417826735,0.07,5.262837254004e-05,0.000160273660832781,1.94444444444e-05
3,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0935655869622356,0.105404800398093,0.07,0.000487725318871958,0.00200315403689071,1.94444444444e-05,0.0656198347325936,0.0165957981496302,0.07,2.22323253462467e-05,2.15947458131962e-05,1.94444444444e-05
4,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0904738453947127,0.0936138830226002,0.07,0.000900213189722091,0.00322990794576378,1.94444444444e-05,0.0681826685964447,0.026220265023281,0.07,0.000230936353625693,0.000958732925093305,1.94444444444e-05
5,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0871506657294337,0.0979376033883354,0.07,0.000494804453569762,0.00182704711915823,1.94444444444e-05,0.0661908943991552,0.0142385560180132,0.07,0.000155557537258667,0.000563626843442286,1.94444444444e-05
6,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0947056470595107,0.111147752107672,0.07,0.000624342615909863,0.0025130133608224,1.94444444444e-05,0.0646613126494272,0.0180904431163381,0.07,7.99398975397367e-05,0.000374191311768906,1.94444444444e-05
7,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.107064121892541,0.14280797938946,0.07,0.000929589459567488,0.00296781429382559,1.94444444444e-05,0.0621544649413351,0.0212557922425416,0.07,6.9857513198785e-05,0.000324175191806598,1.94444444444e-05
8,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.091727090086003,0.0987999856424159,0.07,0.000310453453437073,0.00121864331976568,1.94444444444e-05,0.064676660895522,0.0178443033802728,0.07,3.03928150012067e-05,6.31099193813285e-05,1.94444444444e-05
9,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.101472389386348,0.121825022289681,0.07,0.00073824153094178,0.00230159397557256,1.94444444444e-05,0.0625307278534196,0.0201375571545283,0.07,8.61938955863684e-05,0.000295400764173969,1.94444444444e-05
10,64,1000,320,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.0793541955724129,0.0536656436471089,0.07,0.000220204216880848,0.000753864945170423,1.94444444444e-05,0.0654880905496915,0.0158327546774723,0.07,5.84612710719934e-05,0.00021192934568417,1.94444444444e-05
