UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.120666062,0.152674634,0.07,0.000974815,0.003240089,1.94E-05,0.061450662,0.02286146,0.07,1.94E-05,6.68E-11,1.94E-05
2,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.103667924,0.135032385,0.07,0.000806752,0.002822821,1.94E-05,0.061368465,0.023078909,0.07,1.94E-05,7.87E-11,1.94E-05
3,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.081931097,0.084772748,0.07,0.000317266,0.001780988,1.94E-05,0.067115823,0.013978509,0.07,1.94E-05,5.97E-11,1.94E-05
4,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.090070041,0.10024082,0.07,0.000562429,0.002002338,1.94E-05,0.061359757,0.023102327,0.07,1.94E-05,8.80E-11,1.94E-05
5,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.069602858,0.002625585,0.07,0.000139704,0.000480895,1.94E-05,0.065665303,0.01696587,0.07,1.94E-05,7.36E-11,1.94E-05
6,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.089203242,0.097926291,0.07,0.00031027,0.001088145,1.94E-05,0.064277999,0.01918015,0.07,1.94E-05,7.20E-11,1.94E-05
7,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.106438304,0.147756242,0.07,0.000635658,0.002133214,1.94E-05,0.062150841,0.021452309,0.07,2.11E-05,9.86E-06,1.94E-05
8,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.069136549,0.003784921,0.07,0.000104827,0.0003913,1.94E-05,0.066219029,0.01507858,0.07,3.90E-05,0.000135161,1.94E-05
9,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.076782718,0.052724479,0.07,0.000170097,0.000544327,1.94E-05,0.064277914,0.019180761,0.07,1.94E-05,6.35E-11,1.94E-05
10,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.076711942,0.052711684,0.07,0.000146134,0.000518298,1.94E-05,0.064418305,0.018727043,0.07,1.94E-05,5.25E-11,1.94E-05
11,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.088357052,0.092293313,0.07,0.000534801,0.001596224,1.94E-05,0.059964414,0.024546265,0.07,2.13E-05,1.31E-05,1.94E-05
12,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.104696556,0.139530938,0.07,0.000388316,0.001365933,1.94E-05,0.062999008,0.020771744,0.07,1.94E-05,6.11E-11,1.94E-05
13,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.080059676,0.072966677,0.07,0.000215573,0.000851975,1.94E-05,0.066964009,0.013866278,0.07,7.48E-05,0.000383804,1.94E-05
14,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.087343872,0.090166495,0.07,0.00043254,0.001608008,1.94E-05,0.061440587,0.022890715,0.07,2.03E-05,6.01E-06,1.94E-05
15,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.078687792,0.065053004,0.07,0.000531627,0.002865243,1.94E-05,0.064223862,0.019360075,0.07,1.94E-05,8.49E-11,1.94E-05
16,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.069142367,0.003031597,0.07,0.000192511,0.000605504,1.94E-05,0.064262327,0.019232931,0.07,2.12E-05,1.24E-05,1.94E-05
17,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.080464848,0.074905414,0.07,0.00035054,0.001681742,1.94E-05,0.065677345,0.016918866,0.07,1.97E-05,2.00E-06,1.94E-05
18,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.078535645,0.060165546,0.07,0.000240287,0.001064324,1.94E-05,0.065682749,0.016897755,0.07,1.94E-05,5.79E-11,1.94E-05
19,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.088591565,0.091163989,0.07,0.000264316,0.001025925,1.94E-05,0.065723655,0.016738406,0.07,1.94E-05,4.92E-11,1.94E-05
20,100,500,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,48,0.078667757,0.062657244,0.07,8.41E-05,0.000313994,1.94E-05,0.067219445,0.013486587,0.07,1.94E-05,3.98E-11,1.94E-05
,,,,,,,,,,,,,,,0.085937893,0.0791092,0.07,0.000370127,0.001399064,1.94444E-05,0.064123075,0.018915777,0.07,2.35161E-05,2.81169E-05,1.94444E-05
