UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.143749875589725,0.187401252735306,0.07,0.00406640522032798,0.00742055929449063,1.94444444444e-05,0.0405504299438264,0.034488915241159,0.07,1.95849752226727e-05,1.3959546947072e-06,1.94444444444e-05
2,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.14457257560647,0.193453492638749,0.07,0.00420566749881534,0.0079808240137727,1.94444444444e-05,0.0411998239940371,0.0344300546918725,0.07,1.94446870071495e-05,3.21058755589568e-10,1.94444444444e-05
3,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.102050032321048,0.125683704341319,0.07,0.00268480999722893,0.00647210489314611,1.94444444444e-05,0.0482092987534674,0.0324386354428202,0.07,1.94446459580828e-05,3.22281261078777e-10,1.94444444444e-05
4,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.152852945390093,0.181723209001586,0.07,0.00504927647802223,0.00929467127648306,1.94444444444e-05,0.0413799167061262,0.0342451669437316,0.07,1.94446916086919e-05,3.40331429835804e-10,1.94444444444e-05
5,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.156373812828982,0.19027167460099,0.07,0.00513805444547369,0.0078012137660697,0.003800243538792,0.0327921885084018,0.0348429916685926,0.0012727370908479,1.94447659347374e-05,3.493941481433e-10,1.94445944434e-05
6,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.133700654718149,0.164994919225352,0.07,0.00427683296814421,0.00751753686612151,1.94444444444e-05,0.0390635456407528,0.0347644133512042,0.07,1.94447136624172e-05,3.33686828252484e-10,1.94444444444e-05
7,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.132297263085907,0.167658582746045,0.07,0.00482278032695485,0.0089204009797433,1.94444444444e-05,0.0376656493737756,0.0348849521137613,0.07,1.94447426745182e-05,3.58716638662289e-10,1.94444444444e-05
8,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.11196013375214,0.13444447106506,0.07,0.00348331456773826,0.00642681201397719,1.94444444444e-05,0.0397807416462285,0.0346623185564455,0.07,1.94447104637545e-05,3.40490507115201e-10,1.94444444444e-05
9,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.103049274896668,0.124051047121302,0.07,0.0031419828720311,0.00672399623036818,1.94444444444e-05,0.0419529708119922,0.0342469148746554,0.07,1.94446983987545e-05,3.43455307107824e-10,1.94444444444e-05
10,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.15208511415085,0.189811917304212,0.07,0.00509107656455552,0.00923418206891345,1.94444444444e-05,0.0362821523433753,0.034933150579608,0.07,1.94447168049465e-05,3.25917750762109e-10,1.94444444444e-05
11,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,99,0.129898776085397,0.155118766848556,0.07,0.00375732922519045,0.00703147071663371,1.94444444444e-05,0.0399474575736967,0.0344915130854001,0.07,1.94446989599465e-05,3.36959691633943e-10,1.94444444444e-05
