UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.07760502,0.060433902,0.07,0.000312691,0.001672714,1.94E-05,0.066530828,0.015249433,0.07,1.94E-05,7.87E-11,1.94E-05
2,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078646605,0.072729126,0.07,0.00042755,0.001946915,1.94E-05,0.064212488,0.019357059,0.07,1.94E-05,1.11E-10,1.94E-05
3,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.069923593,0.000591847,0.07,6.06E-05,0.000318873,1.94E-05,0.068841849,0.008970997,0.07,1.94E-05,4.88E-11,1.94E-05
4,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.075901969,0.050525713,0.07,0.000227631,0.000936771,1.94E-05,0.065384462,0.017415742,0.07,1.94E-05,7.76E-11,1.94E-05
5,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.091856575,0.100456978,0.07,0.000547729,0.002644509,1.94E-05,0.065454825,0.017156834,0.07,1.94E-05,7.02E-11,1.94E-05
6,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.076735839,0.053591335,0.07,0.000235482,0.001102334,1.94E-05,0.066536358,0.015225269,0.07,1.94E-05,7.44E-11,1.94E-05
7,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.068462171,0.004605495,0.07,0.000267296,0.000695287,1.94E-05,0.061894002,0.022492882,0.07,1.94E-05,1.22E-10,1.94E-05
8,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.077883491,0.063746318,0.07,0.000294377,0.001516603,1.94E-05,0.06653088,0.015249259,0.07,1.94E-05,8.28E-11,1.94E-05
9,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078342285,0.068051835,0.07,0.000409558,0.001840798,1.94E-05,0.064214738,0.019349516,0.07,1.94E-05,1.01E-10,1.94E-05
10,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.06958983,0.003078672,0.07,0.000161861,0.000565745,1.94E-05,0.065373678,0.017456211,0.07,1.94E-05,8.37E-11,1.94E-05
11,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.090973409,0.093955903,0.07,0.000507158,0.002059347,1.94E-05,0.06426723,0.019175885,0.07,1.94E-05,7.93E-11,1.94E-05
12,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.069074982,0.00336279,0.07,0.00018632,0.000575694,1.94E-05,0.064216223,0.019344538,0.07,1.94E-05,9.62E-11,1.94E-05
13,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.078334576,0.069581323,0.07,0.000500981,0.002651438,1.94E-05,0.064212411,0.019357252,0.07,1.94E-05,9.83E-11,1.94E-05
14,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.075450979,0.044362314,0.07,0.000176991,0.000727509,1.94E-05,0.066547155,0.015178302,0.07,1.94E-05,7.67E-11,1.94E-05
15,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.086699309,0.092557088,0.07,0.000708625,0.003564351,1.94E-05,0.065375719,0.017448507,0.07,1.94E-05,7.91E-11,1.94E-05
16,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.089505146,0.107021985,0.07,0.000253778,0.001155396,1.94E-05,0.066587712,0.015000918,0.07,1.94E-05,4.75E-11,1.94E-05
17,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.077281277,0.057943983,0.07,0.000299623,0.001893512,1.94E-05,0.067686434,0.012564088,0.07,1.94E-05,6.15E-11,1.94E-05
18,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.068882659,0.003651778,0.07,0.000277751,0.000795764,1.94E-05,0.063045038,0.021040974,0.07,1.94E-05,1.34E-10,1.94E-05
19,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.06976836,0.002750456,0.07,0.000191687,0.000674303,1.94E-05,0.06536729,0.017480299,0.07,1.94E-05,9.68E-11,1.94E-05
20,81,1000,245,300,0.02,0,0.05,0,0,0,400000000,10,0.1,60,0.087802117,0.097777102,0.07,0.000704657,0.003584876,1.94E-05,0.065376691,0.017444983,0.07,1.94E-05,8.98E-11,1.94E-05
,,,,,,,,,,,,,,,0.07793601,0.052538797,0.07,0.000337618,0.001546137,1.94E-05,0.065382801,0.017097947,0.07,1.94E-05,8.55E-11,1.94E-05
