UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.159340295263248,0.193819706224536,0.07,0.00540054071942757,0.00871871676496428,0.0014333533737239,0.0354831262827609,0.0348828908762405,0.0387119547662298,4.20258188272e-05,9.22997724102651e-05,1.944451249955e-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.154222731021778,0.196999954173201,0.07,0.00514520914172691,0.0111032477854691,1.94444444444e-05,0.0449595890419274,0.0337264358039371,0.07,2.0000203554026e-05,2.74940254866222e-06,1.94444444444e-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.109704235373174,0.137033947697279,0.07,0.0036605565691424,0.006897287622231,1.94444444444e-05,0.0395769258571459,0.0347065487481885,0.07,2.1460460763478e-05,1.09718812404901e-05,1.94444444444e-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.147013545631485,0.179112803337694,0.07,0.0051876251479059,0.00780200492411864,0.00359769726868045,0.0297190353574422,0.0346300532650086,0.0006623362941926,2.491331749445e-05,3.48816886238455e-05,1.94447999973e-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.139114749380427,0.176461293524709,0.07,0.00546757733423315,0.0106341339496317,1.94444444444e-05,0.0366202817918014,0.0350961220493902,0.07,2.1944747164436e-05,1.07547225800182e-05,1.94444444444e-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.12835847509455,0.159329688356973,0.07,0.00492241877975104,0.00975392914212346,1.94444444444e-05,0.03941506447497,0.0348571485366928,0.07,2.4553690487136e-05,3.41780646907662e-05,1.94444444444e-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.165898443991923,0.206489677815507,0.07,0.00661307045795584,0.00997755046406613,0.00416238003810575,0.0296718985075386,0.0346676775157892,0.0007418431726594,2.4221005401636e-05,2.38129007371981e-05,1.944480971955e-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.112148174100922,0.144973645692129,0.07,0.00446268744947916,0.00944984417756351,1.94444444444e-05,0.0367041544628612,0.0350142916806222,0.07,2.6740454189758e-05,5.15883745840138e-05,1.94444444444e-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.149301882029872,0.186777621537345,0.07,0.00540498697560183,0.00932950327602422,1.94444444444e-05,0.0380760634787034,0.0349496502592597,0.07,2.2308243487114e-05,1.83492139668164e-05,1.94444444444e-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.142298567783108,0.182820583789445,0.07,0.00464115367711301,0.00885495026033995,1.94444444444e-05,0.042161884622921,0.0344410016157807,0.07,2.0278025553702e-05,4.35614353523024e-06,1.94444444444e-05
