UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.149903441477373,0.186079929209648,0.07,0.00540993295709359,0.00995323678167108,1.94444444444e-05,0.0421412243397331,0.0344663669618941,0.07,1.9444681664908e-05,3.09693472785233e-10,1.94444444444e-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.169629394972758,0.203555494856005,0.07,0.00609241705001718,0.0114591642391214,1.94444444444e-05,0.0393867120471704,0.0348874303313534,0.07,1.9444700609222e-05,3.37387998372836e-10,1.94444444444e-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.0890925284683673,0.0964517578823622,0.07,0.00263055880796878,0.00480092814888864,1.94444444444e-05,0.0421310984782461,0.0344789117912033,0.07,1.9444707553542e-05,3.47267933889555e-10,1.94444444444e-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.100658025259942,0.123967661633012,0.07,0.00313098608093514,0.00454857363469671,1.94444444444e-05,0.0365640993327703,0.0351547629902364,0.07,1.9444758275452e-05,3.53311774782932e-10,1.94444444444e-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.138950753395652,0.168272522045916,0.07,0.00376784189023526,0.00702587672281117,1.94444444444e-05,0.0410213028294306,0.0344357135350819,0.07,1.9444666831652e-05,3.13468870239565e-10,1.94444444444e-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.103794075024789,0.132975326485264,0.07,0.00207715871468645,0.00453219757446576,1.94444444444e-05,0.0505309681100698,0.0315377998749945,0.07,1.9444612443186e-05,3.00161152676585e-10,1.94444444444e-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.140967180732401,0.175848946360328,0.07,0.00575974725877081,0.00989227996898669,0.00340173613829655,0.033774793748584,0.0351576164987116,0.0007921129323934,1.944479071965e-05,3.66953576099677e-10,1.944470277585e-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.109148454914526,0.135623936192296,0.07,0.00261251991091925,0.00454385209597978,1.94444444444e-05,0.0449418011359246,0.0337505002631799,0.07,1.9444663609468e-05,3.19956191554135e-10,1.94444444444e-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.141930163881378,0.181072929696588,0.07,0.00515017507144633,0.00827622348376138,0.0037332804592872,0.0337879380475423,0.0351450492538656,0.00099915515633365,1.9444773719734e-05,3.45785729684685e-10,1.94446736093e-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.148798765208258,0.183352095171319,0.07,0.00490602630306098,0.00927392538933888,1.94444444444e-05,0.039395101480101,0.0348781455583619,0.07,1.9722486609138e-05,1.96426763460813e-06,1.94444444444e-05
11,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.134707668883647,0.165205461412474,0.07,0.00421473687433001,0.00850317063745746,1.94444444444e-05,0.0422093082767102,0.0343837259093649,0.07,1.9444655665074e-05,2.94571099610007e-10,1.94444444444e-05
12,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,1,50,0.142571499660428,0.182443707233057,0.07,0.00457377143595786,0.00943117623114851,1.94444444444e-05,0.047724427380359,0.0328018436019132,0.07,1.9444634331876e-05,3.03741990097087e-10,1.94444444444e-05
