UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.163018930128325,0.198034897332452,0.07,0.0061134550102634,0.00978002695375239,0.0033779258013291,0.0375218624185887,0.034980117515711,0.07,0.000173935149910281,0.000688305161595263,1.94445749991e-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.150166808088682,0.185533332172077,0.07,0.00529965483307831,0.0103747445286414,1.94444444444e-05,0.0443101727165044,0.0329751782756146,0.07,0.000250459722484867,0.000962244799196095,1.94444444444e-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.10153262157168,0.117147389973937,0.07,0.00336994749893519,0.00678220464555789,1.94444444444e-05,0.043442003478883,0.0327365452665219,0.07,0.000244454109574995,0.000865247926771323,1.94444444444e-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.121463447582316,0.153304046113141,0.07,0.00469284208676428,0.00814473103428607,0.0035554240305495,0.0351347809197858,0.0339519462766318,0.018535892424167,0.000249498451579802,0.000881899959867045,1.94447888865e-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.130109749972125,0.161052162794372,0.07,0.00479903872178647,0.00945237392540354,1.94444444444e-05,0.0412247064702843,0.0335417974650805,0.07,0.000224732576153694,0.000906660612095221,1.94444444444e-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.133711447469891,0.17056036360664,0.07,0.00479011737883558,0.00886563854723145,1.94444444444e-05,0.0400468201384992,0.0338694517515668,0.07,0.000121580467275533,0.000514876438694705,1.94444444444e-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.127453772380419,0.16184312082099,0.07,0.00509527595073324,0.00860461194045045,0.0035451801513206,0.0351695141283021,0.0342515631476185,0.0184875769485794,0.000156556232390969,0.00065584396753448,1.94447555533e-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.119122907561192,0.146164179127205,0.07,0.00435232995167675,0.00873790410051616,1.94444444444e-05,0.0414338619747341,0.0342105027518304,0.07,0.00025694064471679,0.00120090789810779,1.94444444444e-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.135899910450903,0.170712602185073,0.07,0.00462859216501742,0.00806634514767651,1.94444444444e-05,0.0404201570046169,0.0379181488234338,0.07,0.000128881515754079,0.000541681763715603,1.94444444444e-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.149748769998734,0.183830864365782,0.07,0.00513438924886321,0.00973511262460331,1.94444444444e-05,0.0468291748216007,0.0649942841464503,0.07,0.000302179649793685,0.00169710090444802,1.94444444444e-05
11,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.132751019338738,0.163610283244204,0.07,0.00427545565378991,0.00782065972140975,1.94444444444e-05,0.0404158985190917,0.0369462240266455,0.07,9.28133901258677e-05,0.000587245143712682,1.94444444444e-05
12,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.157035971085131,0.19130003736508,0.07,0.00563994404131431,0.0102029760834258,1.94444444444e-05,0.0415726040601766,0.0339087998973859,0.07,0.000100339825230268,0.000520885958366036,1.94444444444e-05
13,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.111128564810529,0.134004971920783,0.07,0.00327484051199347,0.0063390956019806,1.94444444444e-05,0.0432961157172021,0.0328301570689053,0.07,0.000213233482225995,0.000716048894704912,1.94444444444e-05
14,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.136449038708192,0.172829367443465,0.07,0.00431490623999951,0.00782057345430359,1.94444444444e-05,0.0513037008331908,0.0693188383137105,0.07,0.000644247012923965,0.00307844426362857,1.94444444444e-05
15,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.134620985116333,0.166793324377064,0.07,0.00498211479443542,0.00933408011827111,1.94444444444e-05,0.0391068001824576,0.0342011072560617,0.07,6.97726659173121e-05,0.000264195165647503,1.94444444444e-05
16,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.128600615788041,0.161497346254753,0.07,0.00411147092803208,0.00836047064658869,1.94444444444e-05,0.040945598044003,0.0340059249317614,0.07,9.89943108800515e-05,0.000500005541921105,1.94444444444e-05
17,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.0960853520385753,0.11792865667128,0.07,0.00283607113378087,0.00357980257484667,0.00048511047756,0.0365282905535674,0.034474410591712,0.061719295366056,0.000212440407798628,0.000985568073193502,1.94445972211e-05
18,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.133534553312895,0.173419601814664,0.07,0.00417403528576999,0.00773160276807677,1.94444444444e-05,0.0414735561833732,0.0336473916980762,0.07,0.000148781940234694,0.000621955477661655,1.94444444444e-05
19,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.13397055036218,0.165853348742383,0.07,0.00472250869246885,0.00872648942575282,1.94444444444e-05,0.0420373272668908,0.03355482732115,0.07,0.000336917569561018,0.00119846245530181,1.94444444444e-05
20,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.05,99,0.133869133490481,0.17435000983416,0.07,0.00478004970368686,0.00851907428500192,1.94444444444e-05,0.0410425987495853,0.0398082705860999,0.07,0.000322121317330081,0.00187578473614986,1.94444444444e-05
