UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
2,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
3,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
4,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
5,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
6,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.06865674,0.00424776,0.07,0.000147919,0.000406273,1.94E-05,0.063084338,0.021869242,0.07,1.94E-05,7.20E-11,1.94E-05
7,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
8,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
9,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
10,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.068200001,0.005692097,0.07,3.19E-05,3.95E-05,1.94E-05,0.063700001,0.019922346,0.07,1.94E-05,7.91E-12,1.94E-05
11,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
12,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
13,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
14,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
15,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
16,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
17,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
18,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.124212467,0.171434872,0.07,0.000986697,0.003058722,1.94E-05,0.063122808,0.021747591,0.07,1.94E-05,4.92E-11,1.94E-05
19,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
20,100,1000,193,300,0.02,0,0.05,0,0,0,400000000,10,0.1,10,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05,0.07,1.46E-17,0.07,1.94E-05,3.57E-21,1.94E-05
,,,,,,,,,,,,,,,0.07255346,0.009068736,0.07,7.48558E-05,0.000175226,1.94444E-05,0.068995357,0.003176959,0.07,1.94444E-05,6.45627E-12,1.94444E-05
