UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.103330390706027,0.128834967439119,0.07,0.00177132465163852,0.00648393489155381,1.94444444444e-05,0.0631641944373563,0.0208682314391608,0.07,1.94444846080459e-05,1.25970186714529e-10,1.94444444444e-05
2,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0920387095895996,0.0989168037550412,0.07,0.00106680150289226,0.00465153349998208,1.94444444444e-05,0.0654489706049611,0.0173223981966937,0.07,1.94444678048885e-05,9.31817684207063e-11,1.94444444444e-05
3,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.116011435317793,0.153817482097438,0.07,0.00203660960340767,0.00675902516529477,1.94444444444e-05,0.0620364542834083,0.0223022279287857,0.07,1.94444886153e-05,1.32378650543704e-10,1.94444444444e-05
4,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0938828333981931,0.106796614923363,0.07,0.0010516894825014,0.00507444000092599,1.94444444444e-05,0.0654569787704255,0.0172923093582053,0.07,1.94444687156279e-05,1.01086347561618e-10,1.94444444444e-05
5,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0942981001888935,0.107907093597069,0.07,0.00141108825811806,0.00622102136599462,1.94444444444e-05,0.0665766683158341,0.0151772023148905,0.07,1.94444689888312e-05,1.09577887635474e-10,1.94444444444e-05
6,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.133315282049948,0.177443095191404,0.07,0.00266870937528873,0.00780021264853417,1.94444444444e-05,0.0620580356335543,0.0222421519646843,0.07,2.06356813092295e-05,9.30358289666278e-06,1.94444444444e-05
7,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.134874722762597,0.1714295356667,0.07,0.00279439059302129,0.00726600315253159,1.94444444444e-05,0.056351475814151,0.027809019023467,0.07,1.9444513706177e-05,1.49396556415565e-10,1.94444444444e-05
8,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0910696045472597,0.0935588809665645,0.07,0.000741184422274341,0.00363122241348933,1.94444444444e-05,0.0666097529649043,0.0150315699904165,0.07,1.94444585153377e-05,7.02043473614722e-11,1.94444444444e-05
9,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0770958211211552,0.0589794147744287,0.07,0.000447429895682431,0.0029110261922979,1.94444444444e-05,0.0660161456262464,0.0156420734655239,0.07,1.94444605645016e-05,7.46020013885244e-11,1.94444444444e-05
10,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0852546605989093,0.0837006194895248,0.07,0.000724360041591621,0.00397722732447335,1.94444444444e-05,0.0677219920955212,0.0124754610941792,0.07,1.94444577412148e-05,7.60147605535683e-11,1.94444444444e-05
11,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0875987508879094,0.0991101819480675,0.07,0.000607924414001075,0.00392272972673274,1.94444444444e-05,0.0660581328973529,0.01546752325961,0.07,1.94444601546705e-05,8.17936600423966e-11,1.94444444444e-05
12,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.0788368200311096,0.0593060891108162,0.07,0.000437182204459919,0.00254021768668121,1.94444444444e-05,0.0665923834434185,0.015107685649923,0.07,1.94444600636033e-05,7.34368692471838e-11,1.94444444444e-05
13,25,250,314,400,0.02,0,0.05,0,0,0,400000000,10,0.1,61,0.104294625042081,0.132663670084066,0.07,0.00169579698279022,0.0059690350992665,1.94444444444e-05,0.0598337180891848,0.0246466017255089,0.07,1.94444949904852e-05,1.35170395394182e-10,1.94444444444e-05
