UEIdx,lambdaBS,lambdaUE,numBlockers,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,mean_outageProbability,std_outageProbability
1,25,40,400,0.05,0,0.05,0,0,0,400000000,99,0.403816717171717,0.243467937403702,0.0197946636599934,0.0149417622657227,0.297945867166603,0.269985468167419,0.0148108407137819,0.0156581187189046
