UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.159340295,0.193819706,0.07,0.005400541,0.008718717,0.001433353,0.035483126,0.034882891,0.038711955,4.20E-05,9.23E-05,1.94E-05
2,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.154222731,0.196999954,0.07,0.005145209,0.011103248,1.94E-05,0.044959589,0.033726436,0.07,2.00E-05,2.75E-06,1.94E-05
3,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.109704235,0.137033948,0.07,0.003660557,0.006897288,1.94E-05,0.039576926,0.034706549,0.07,2.15E-05,1.10E-05,1.94E-05
4,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.147013546,0.179112803,0.07,0.005187625,0.007802005,0.003597697,0.029719035,0.034630053,0.000662336,2.49E-05,3.49E-05,1.94E-05
5,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.139114749,0.176461294,0.07,0.005467577,0.010634134,1.94E-05,0.036620282,0.035096122,0.07,2.19E-05,1.08E-05,1.94E-05
6,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.128358475,0.159329688,0.07,0.004922419,0.009753929,1.94E-05,0.039415064,0.034857149,0.07,2.46E-05,3.42E-05,1.94E-05
7,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.165898444,0.206489678,0.07,0.00661307,0.00997755,0.00416238,0.029671899,0.034667678,0.000741843,2.42E-05,2.38E-05,1.94E-05
8,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.112148174,0.144973646,0.07,0.004462687,0.009449844,1.94E-05,0.036704154,0.035014292,0.07,2.67E-05,5.16E-05,1.94E-05
9,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.149301882,0.186777622,0.07,0.005404987,0.009329503,1.94E-05,0.038076063,0.03494965,0.07,2.23E-05,1.83E-05,1.94E-05
10,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.142298568,0.182820584,0.07,0.004641154,0.00885495,1.94E-05,0.042161885,0.034441002,0.07,2.03E-05,4.36E-06,1.94E-05
11,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.154969072,0.200904325,0.07,0.004326471,0.00663368,0.001703801,0.035246527,0.035107399,0.036000005,2.03E-05,4.36E-06,1.94E-05
12,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.158727666,0.193283576,0.07,0.005465158,0.009514027,1.94E-05,0.042470369,0.034094788,0.07,4.29E-05,0.000115943,1.94E-05
13,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.107598415,0.129529888,0.07,0.003066367,0.006433779,1.94E-05,0.045138247,0.033504714,0.07,3.66E-05,0.000119096,1.94E-05
14,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.157083938,0.203179738,0.07,0.004281289,0.007546003,1.94E-05,0.038484072,0.03454414,0.07,5.55E-05,0.000176993,1.94E-05
15,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.139091637,0.173185196,0.07,0.004827047,0.009306355,1.94E-05,0.039408141,0.034864191,0.07,2.06E-05,4.73E-06,1.94E-05
16,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.110240844,0.142317721,0.07,0.003363523,0.006762281,1.94E-05,0.036643915,0.035072519,0.07,2.03E-05,3.33E-06,1.94E-05
17,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.100479076,0.124976322,0.07,0.00255344,0.003306986,1.94E-05,0.038019893,0.035002842,0.07,1.97E-05,1.96E-06,1.94E-05
18,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.11133627,0.135254905,0.07,0.003165568,0.005910028,1.94E-05,0.046480272,0.03312028,0.07,3.46E-05,0.000105025,1.94E-05
19,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.151142944,0.186418059,0.07,0.006236524,0.011080624,1.94E-05,0.037384919,0.034520949,0.07,8.82E-05,0.000345479,1.94E-05
20,25,500,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,50,0.099962622,0.125132647,0.07,0.003965314,0.006710563,0.003952077,0.032395702,0.035060434,0.000664934,1.97E-05,1.96E-06,1.94E-05
,,,,,,,,,,,,,,,0.134901679,0.168900065,0.07,0.004607826,0.008286275,0.000757049,0.038203004,0.034593204,0.056339054,3.03E-05,5.81E-05,1.94E-05
