UEIdx,lambdaBS,lambdaUE,numBlockers,deployRange,discoveryDelay,failureDetectionDelay,connectionSetupDelay,signalingAfterRachDelay,frameHopCount,frameDeliveryDelay,minRatereq,powerFac,lower_bound_thresh,GroupCount,mean_meanOutageDuration_wo_CF,std_meanOutageDuration_wo_CF,median_meanOutageDuration_wo_CF,mean_outageProbability_wo_CF,std_outageProbability_wo_CF,median_outageProbability_wo_CF,mean_meanOutageDuration,std_meanOutageDuration,median_meanOutageDuration,mean_outageProbability,std_outageProbability,median_outageProbability
1,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.168079528,0.202162863,0.07,0.006077161,0.01005493,1.94E-05,0.036758856,0.035027277,0.07,1.94E-05,3.40E-10,1.94E-05
2,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.15823488,0.191824683,0.07,0.005598881,0.010622453,1.94E-05,0.038840829,0.034865428,0.07,1.94E-05,3.19E-10,1.94E-05
3,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.111097351,0.134522975,0.07,0.003904906,0.00781584,1.94E-05,0.041036673,0.03446781,0.07,1.94E-05,3.66E-10,1.94E-05
4,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.136858574,0.171269814,0.07,0.005481518,0.009222361,0.004105781,0.028430563,0.034411018,0.00050001,1.94E-05,3.47E-10,1.94E-05
5,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.151985326,0.185721182,0.07,0.006112527,0.010897373,1.94E-05,0.035708658,0.035070134,0.07,1.94E-05,3.56E-10,1.94E-05
6,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.132404779,0.167657255,0.07,0.004678365,0.008580732,1.94E-05,0.03779515,0.034967878,0.07,1.94E-05,3.63E-10,1.94E-05
7,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.146685667,0.186741543,0.07,0.005570926,0.008882434,0.00382854,0.032576953,0.034989465,0.000619479,1.94E-05,3.56E-10,1.94E-05
8,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.114880397,0.143702213,0.07,0.00425753,0.008919996,1.94E-05,0.036813083,0.034972803,0.07,1.94E-05,3.79E-10,1.94E-05
9,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.131276648,0.16773504,0.07,0.004588155,0.008306462,1.94E-05,0.038822808,0.034885534,0.07,1.97E-05,1.70E-06,1.94E-05
10,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.146157859,0.184217991,0.07,0.004402636,0.008137542,1.94E-05,0.039927917,0.034685757,0.07,1.97E-05,1.70E-06,1.94E-05
11,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.140518039,0.170656212,0.07,0.004349478,0.00677566,1.94E-05,0.03573902,0.035039803,0.07,1.94E-05,3.31E-10,1.94E-05
12,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.152940451,0.18688223,0.07,0.005711362,0.01073128,1.94E-05,0.040899184,0.03460403,0.07,1.94E-05,3.52E-10,1.94E-05
13,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.119409778,0.147745214,0.07,0.003144528,0.006424261,1.94E-05,0.04306342,0.034083622,0.07,1.94E-05,3.17E-10,1.94E-05
14,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.155444226,0.194582091,0.07,0.004786798,0.00907189,1.94E-05,0.039936822,0.0346761,0.07,1.94E-05,3.36E-10,1.94E-05
15,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.144697307,0.181128772,0.07,0.004927874,0.009207335,1.94E-05,0.03987992,0.034739622,0.07,1.94E-05,3.33E-10,1.94E-05
16,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.122187161,0.155358975,0.07,0.003662358,0.007107059,1.94E-05,0.038899454,0.034802274,0.07,1.94E-05,3.46E-10,1.94E-05
17,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.096026135,0.121290739,0.07,0.002544606,0.003299994,1.94E-05,0.037809701,0.034952319,0.07,1.94E-05,3.36E-10,1.94E-05
18,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.114129427,0.142055479,0.07,0.0032077,0.005241022,1.94E-05,0.040901552,0.034601323,0.07,1.94E-05,3.41E-10,1.94E-05
19,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.149719293,0.190236848,0.07,0.005937999,0.010582898,1.94E-05,0.035710179,0.035068564,0.07,1.94E-05,3.51E-10,1.94E-05
20,25,250,981,300,0.02,0,0.05,0,0,0,400000000,10,0.1,67,0.118556992,0.15590833,0.07,0.00480288,0.009358949,1.94E-05,0.035691824,0.035087386,0.07,1.94E-05,3.69E-10,1.94E-05
,,,,,,,,,,,,,,2.78E-02,0.135564491,0.019043708,6.53754144,,,4.34E-03,0.037762128,0.003314177,5.854469354,,,
,,,,,,,,,,,,,,,,,1.41E-03,0.004687409,0.001028861,6.121520576,,,1.87E-07,1.94655E-05,6.3796E-08,13.07674416
