UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.894630e+08,288632791.0705126523971558,283011206.9348750710487366,281753007.6271139383316040,548718653.9027761220932007
