UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,230,400,2.434484e+08,240132149.0942839384078979,218202592.2656052410602570,212504021.8670562505722046,3101174025.7198929786682129
