UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10,183555340.8233465850353241,181114782.3248865306377411,106262263.4600233733654022,92973180.7576513439416885,1090047314.1082687377929688
