UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,230,400,2.672993e+08,266507872.1867360472679138,280074224.7442334294319153,275578559.8430280685424805,1428523106.5876436233520508
