UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1000,179349742.1960189640522003,274135386.4127488136291504,200317281.3796517252922058,87685365.6675640791654587,1876351383.1461009979248047
