lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,80.000000,400000000.000000,10.000000,0.100000,0.7120215551065348,50844184.7736432701349258,49155815.2263567298650742,2386064246.2928295135498047,3588392286.5746569633483887,3.6777583187390541
