UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,351127421.7677618861198425,284847604.6518213152885437,8780978894.2073764801025391
