UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,183555340.8233465850353241,178967109.3880777657032013,106262263.4600233733654022,61945542.6813848614692688,970498254.9263472557067871
