UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.853935e+08,285186821.4925548434257507,279248346.8033707141876221,278229151.9822237491607666,552481648.6130155324935913
