UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.663576e+08,266309961.2610688209533691,257825946.8406002819538116,256713031.7599656879901886,1114309486.1659233570098877
