lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,40.000000,400000000.000000,1.000000,0.100000,0.6530219676623357,46403028.1779160797595978,53596971.8220839202404022,436837597.8695369958877563,216095285.6000797152519226,6.1082024432809776
