UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.631430e+08,263055848.0258781313896179,191158066.0472649037837982,190400538.8643190860748291,758405562.8262078762054443
