UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.753700e+08,275444096.8675695657730103,270593751.3571359515190125,269850545.1657401919364929,1269032662.8053746223449707
