UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,393064428.7608429789543152,297796594.0125114321708679,10456380827.2826881408691406
