UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,230,400,2.286887e+08,228148834.5403720140457153,223790239.0129435062408447,223130736.6934995055198669,250877566.9580329656600952
