UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,341203071.0152770280838013,274019219.4398279786109924,6322452617.4734535217285156
