UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,329401910.4799339175224304,271951104.6147209405899048,6351575011.7967195510864258
