UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,343367050.6414091587066650,269944953.1262574791908264,9259459100.8632888793945312
