lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,4955372953.1080217361450195,3805560045.9510235786437988,6.0810810810810807,0.0000000000000000,0.0000000000000000,14.8648648648648649
