lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,80.000000,400000000.000000,1.000000,0.100000,0.7099725287270084,50702317.9294619560241699,49297682.0705380439758301,1385328878.9967808723449707,2500869469.5887746810913086,3.6777583187390541
