UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,200,400,2.575287e+08,257015909.6531550884246826,238691095.2603548765182495,237911298.5403511226177216,542799132.6685246229171753
