UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.621103e+08,261350308.0749570131301880,271239951.1849151849746704,268210458.0860816240310669,2190798624.2798166275024414
