lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,100.000000,400000000.000000,10.000000,0.100000,0.8032297427616668,56425916.3515747040510178,43574083.6484252959489822,2031729247.4358143806457520,4623994166.2195816040039062,5.1107325383304945
