UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,369839114.5719977617263794,317162105.7749184370040894,10289930287.5859928131103516
