UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,180842875.8229558765888214,353196911.9081827402114868,149978547.8572269082069397,324132307.3836307525634766,3113218669.0067243576049805
