lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,5136569191.7093811035156250,5849484762.6899108886718750,8.6419753086419746,1574002079.5354125499725342,3603738833.1901574134826660,24.6913580246913575
