UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1000,182107022.1019476056098938,242259982.5819359421730042,253758359.3803233206272125,57296858.8223791643977165,3963425415.2357625961303711
